score,title,url
4.8,Mouse de juego Razer  DeathAdder Elite negro,https://www.mercadolibre.com.ar/mouse-de-juego-razer-deathadder-elite-negro/p/MLA6285858?pdp_filters=category:MLA1714#searchVariation=MLA6285858&position=23&search_layout=stack&type=product&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
4.8,Mouse de juego Razer  DeathAdder Essential blanco,https://www.mercadolibre.com.ar/mouse-de-juego-razer-deathadder-essential-blanco/p/MLA15174050?pdp_filters=category:MLA1714#searchVariation=MLA15174050&position=17&search_layout=stack&type=product&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
4.8,Razer Deathadder V2 Lite Mouse Gamer Mini 62gr 8500dpi Rgb,https://articulo.mercadolibre.com.ar/MLA-1109076443-razer-deathadder-v2-lite-mouse-gamer-mini-62gr-8500dpi-rgb-_JM?searchVariation=173828234418#searchVariation=173828234418&position=26&search_layout=stack&type=item&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
4.8,Mouse Gamer Razer Deathadder V2 Pro Wireless Full,https://articulo.mercadolibre.com.ar/MLA-897933798-mouse-gamer-razer-deathadder-v2-pro-wireless-full-_JM?searchVariation=68705079501#searchVariation=68705079501&position=33&search_layout=stack&type=item&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
4.8,Mouse de juego Razer  DeathAdder Essential negro,https://www.mercadolibre.com.ar/mouse-de-juego-razer-deathadder-essential-negro/p/MLA6214305?pdp_filters=category:MLA1714#searchVariation=MLA6214305&position=5&search_layout=stack&type=product&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
4.9,Mouse de juego Razer  Mamba Elite negro,https://www.mercadolibre.com.ar/mouse-de-juego-razer-mamba-elite-negro/p/MLA15239481?pdp_filters=category:MLA1714#searchVariation=MLA15239481&position=24&search_layout=stack&type=product&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
4.8,Mouse de juego inalámbrico recargable Razer  DeathAdder V2 Pro negro,https://www.mercadolibre.com.ar/mouse-de-juego-inalambrico-recargable-razer-deathadder-v2-pro-negro/p/MLA17811356?pdp_filters=category:MLA1714#searchVariation=MLA17811356&position=13&search_layout=stack&type=product&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
4.9,Mouse de juego Razer  DeathAdder V2 negro,https://www.mercadolibre.com.ar/mouse-de-juego-razer-deathadder-v2-negro/p/MLA15698869?pdp_filters=category:MLA1714#searchVariation=MLA15698869&position=6&search_layout=stack&type=product&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
4.8,Mouse de juego inalámbrico recargable Razer  DeathAdder V2 Pro negro,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=ku4W5I9JSFpw5tayVHkbzZgU%2BIEnrvihnuQftUw5lLNXgD4NN5gmZm%2Bkaumi0N28epngBs%2BZ1C9choanKosgBNv9pXhGui9DZ2aNHnQa9KNRD6O%2FZU%2BBowL%2Fa3oYzZipaH6mAC1naez78uuVe644eVdfPPiOZrZCEQHxOBaWSUtA7VNT1xFr5mPD9BWvjPXRU9CtLp%2FXke%2FqUicPjrVDBXy4UlSwIjt6xEH8Ubsi4MXXwKaS%2BtktNCdJMbakyB%2FVe7kNaApZhTBl7sLTyHfAvecPrOcGLfynrVqYsp9MeI%2BnBBhIGRdB69GNxIVLKLPrM%2FOqfxk5DQZXmMXGXRCLhjSbXRdx2EGW3P2mEQwGbBgw9mlY10I5JkheQrMptYHN%2FO182Z3WuGJ4HZI8hhBS0FwVtzfSnWRCVwL42IC%2B5CVCI8oZawCCJ2RKgJIvLTycSZrc7RBZr%2BA%2B3a0r7twr2bMe%2FEWBpF7Lij0UDiMWiZ2tHGyEQMgmQzbCeajD5WuguO0Lb36FUX1ysuAfW0ZBZc8H%2Fl1F5j94XDdDqqzoLRuaG78e5eFfb5qGEX2qBOUFDaVgKFYcKOXJgeDUQdbxuOLEXyNOe3AXJYg2C3EKIr0cKYjxYJZMIFOCKl1vbPPIk7xlu398Iko2TReC48aWdrPgaU0Z6ssR2F2J0oHVdCA65NZa%2FWYI%2FPw56miJ%2FvxBK4Vn7I2EJeXyxVOrIU8WM%2FGnPpMyOBYDX67FMAaoBhSrxA3OpsdoFCOAbcMnDWHb2EucERB5zIjma%2FU7n3dTGwmJ8GYdRDSvENFLnWbuH26sh6MYIkvKj70YhtZIrhPy9FFISYp%2FCFetapDSxC8Y2%2BSbK%2FwNkxq02JPOfiSw8%2B90OyKR2GpBmPOGuFu09DBDL9FUF2YtrRGrnn6RKkXboPGSv%2BXdXEyVol80e6mcte5vOGjZnEeqxdVVKh6GKkiPX%2FQtaQqGYPCZzQ270GPdzB4Tp%2BKmQww3AQYrjOVuCCjo%2Bb6qL7r470WLT9yRG9Yv0%2BXdrYTHIhaSaAs4xnJWh9HxSIhTeR%2FGzxx%2BFF8jZ9aeQlLzAB3bwZhYWIpEuw6hCXIrPOfZ%2FWWFu23TxmhSdukEWFZvNE8W2MgOS7gQjqftCGnUnmJgo0h%2FGTaMxeO%2B5LL9AmJ5GnUE3k%2FMclGeWQhgf%2BqklTgQbfUx%2Fb%2B9Abnq3N0QpBslOoWhBkbjwiCDNDaZtEok7u8kFVt7G5xyJ8XpuQA2j0lDZtdid%2BXqCu8xX6iU%2BgYJGvfdV8KlVrwkIRfn6aEX8vPZq2IlZdSkYq62iSlbWaZcvil6dexlCou0QbNJ%2Bkod5aV8B2UrVWOWoKVHqcHSewlprVUr69%2BjD3JEMwIMgbAk9InKm4KWtCGMylTqkrVTw4swILEEwjxBBLW5SLpQHeluavJMOtm8Q9GHWMZBg9KJXYIxbD%2BGzUQ1tbwQKHdPurQeLpzORl4BrnTOmsDgZpNzc9dZNglwAYBqEATUsZ2fEov9SJaB1eV0LVq8MbrXIcgS6dimdU4ZvNkxtjpSr77f3QMvpsGXv1m9EpBqMEH2aFfytg8xnAaSQE8smnn34hjRx6NmcIKQITQl4IVMpiGS40GynnujkePrvt8iSQm4dzKYikOcaQQErCzhWdcUK9qxchqUNUc4w8sr%2FsJuxdXQNmDPTo2r%2FvPDSruhNRcbMy5uZdT36R3m6rhlEaWYlo93JSRt4ffFlaDGjwBJnfdHImVPxLg2EQ1LYq8Brv1Lh9MbFZP5RNQkSDf5CzyRRybE9Mj1vwXgf9%2B0%2BpaTb9EfQ8JfwFm4u3piGn2m4DIUYUmQ7ZNpGA4%3D
4.9,Mouse Gamer Razer Deathadder V2 20.000 Dpi Ergonomico Pc Ps4,https://articulo.mercadolibre.com.ar/MLA-856695215-mouse-gamer-razer-deathadder-v2-20000-dpi-ergonomico-pc-ps4-_JM?searchVariation=56331893280#searchVariation=56331893280&position=35&search_layout=stack&type=item&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
4.8,Mouse de juego Razer  Viper Mini negro,https://www.mercadolibre.com.ar/mouse-de-juego-razer-viper-mini-negro/p/MLA15592170?pdp_filters=category:MLA1714#searchVariation=MLA15592170&position=16&search_layout=stack&type=product&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
4.9,Mouse de juego inalámbrico recargable Razer  Viper Ultimate with charging dock quartz,https://www.mercadolibre.com.ar/mouse-de-juego-inalambrico-recargable-razer-viper-ultimate-with-charging-dock-quartz/p/MLA17474625?pdp_filters=category:MLA1714#searchVariation=MLA17474625&position=3&search_layout=stack&type=product&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
4.9,Mouse Gamer Razer Deathadder V2 20.000 Dpi Ergonomico Pc *,https://articulo.mercadolibre.com.ar/MLA-928022669-mouse-gamer-razer-deathadder-v2-20000-dpi-ergonomico-pc--_JM#position=37&search_layout=stack&type=item&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
4.8,Mouse Gamer Ambidiestro Razer Viper Optico 16000dpi ,https://articulo.mercadolibre.com.ar/MLA-824331072-mouse-gamer-ambidiestro-razer-viper-optico-16000dpi-_JM?searchVariation=46144728450#searchVariation=46144728450&position=32&search_layout=stack&type=item&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
4.9,Mouse de juego Razer  Basilisk Essential negro,https://www.mercadolibre.com.ar/mouse-de-juego-razer-basilisk-essential-negro/p/MLA15224528?pdp_filters=category:MLA1714#searchVariation=MLA15224528&position=18&search_layout=stack&type=product&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
4.7,Mouse Inalambrico Gamer Razer Basilisk X Hyperspeed 16k Bt,https://articulo.mercadolibre.com.ar/MLA-835772041-mouse-inalambrico-gamer-razer-basilisk-x-hyperspeed-16k-bt-_JM?searchVariation=67293487653#searchVariation=67293487653&position=41&search_layout=stack&type=item&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
5.0,Mouse Inalambrico Gamer Razer Naga Pro Wireless Moba Mmo Fps,https://articulo.mercadolibre.com.ar/MLA-897738069-mouse-inalambrico-gamer-razer-naga-pro-wireless-moba-mmo-fps-_JM?searchVariation=84107674820#searchVariation=84107674820&position=27&search_layout=stack&type=item&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
4.7,Mouse de juego inalámbrico recargable Razer  Basilisk X Hyperspeed negro,https://www.mercadolibre.com.ar/mouse-de-juego-inalambrico-recargable-razer-basilisk-x-hyperspeed-negro/p/MLA15702709?pdp_filters=category:MLA1714#searchVariation=MLA15702709&position=19&search_layout=stack&type=product&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
4.8,Mouse de juego Razer  Viper black,https://www.mercadolibre.com.ar/mouse-de-juego-razer-viper-black/p/MLA15225437?pdp_filters=category:MLA1714#searchVariation=MLA15225437&position=12&search_layout=stack&type=product&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
4.9,Mouse de juego inalámbrico recargable Razer  Viper Ultimate with charging dock mercury,https://www.mercadolibre.com.ar/mouse-de-juego-inalambrico-recargable-razer-viper-ultimate-with-charging-dock-mercury/p/MLA17474626?pdp_filters=category:MLA1714#searchVariation=MLA17474626&position=10&search_layout=stack&type=product&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
4.8,Mouse De Juego Razer Essential Deathadder Negro,https://articulo.mercadolibre.com.ar/MLA-882844948-mouse-de-juego-razer-essential-deathadder-negro-_JM?searchVariation=65836521496#searchVariation=65836521496&position=39&search_layout=stack&type=item&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
4.9,Mouse Inalambrico Gamer Razer Viper Ultimate 20kdpi 74g Cuot,https://articulo.mercadolibre.com.ar/MLA-835751362-mouse-inalambrico-gamer-razer-viper-ultimate-20kdpi-74g-cuot-_JM?searchVariation=89452496494#searchVariation=89452496494&position=49&search_layout=stack&type=item&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
4.9,Mouse Inalambrico Gamer Razer Viper Ultimate 20k Dpi 74grms,https://articulo.mercadolibre.com.ar/MLA-835750925-mouse-inalambrico-gamer-razer-viper-ultimate-20k-dpi-74grms-_JM?searchVariation=79422026067#searchVariation=79422026067&position=30&search_layout=stack&type=item&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
4.9,Mouse de juego Razer  Naga X negro,https://www.mercadolibre.com.ar/mouse-de-juego-razer-naga-x-negro/p/MLA17974714?pdp_filters=category:MLA1714#searchVariation=MLA17974714&position=7&search_layout=stack&type=product&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
4.8,Mouse de juego Razer  Naga Trinity negro,https://www.mercadolibre.com.ar/mouse-de-juego-razer-naga-trinity-negro/p/MLA10849732?pdp_filters=category:MLA1714#searchVariation=MLA10849732&position=22&search_layout=stack&type=product&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
5.0,Bungee Mouse Razer V3 Chroma Rgb Soporte Para Cable,https://articulo.mercadolibre.com.ar/MLA-910405920-bungee-mouse-razer-v3-chroma-rgb-soporte-para-cable-_JM?searchVariation=77716115725#searchVariation=77716115725&position=44&search_layout=stack&type=item&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
4.8,Mouse Inalambrico Gamer Razer Basilisk Ultimate 20kdpi Cuota,https://articulo.mercadolibre.com.ar/MLA-835763279-mouse-inalambrico-gamer-razer-basilisk-ultimate-20kdpi-cuota-_JM?searchVariation=67293212641#searchVariation=67293212641&position=46&search_layout=stack&type=item&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
4.9,Mouse de juego Razer  Basilisk Essential negro,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=fHspRCb%2BSzIK5zFN59W9uxUzWq9gbM1610bWLwUvx9IgVD9cYbZ%2BDnhUSD%2Fyi2NKCRO2GP3DqqqLni4eXRz9Ax5THVSZFwEJ0KGl%2F1K8s85MJ2057tt1PHZvQUFT9J64HzGygzabl2iRIvvRHZ8vxAqW%2FmRY%2BPZzQuZ8u16RxNn89uJzR3h%2BtRMvVLDXvODqpU5ci0G0Gkzo9c2fOg1JodxEW0ThjCXVqO%2F50sRo5MYUv1ybRitUsvF%2BLdfnMKZP8kr7DpNfr5nr1SqC1FCNeJQaFOFwA2BAc4O5%2Bu3Gbhm7g38ypX00mrubZb8WcEs4JsDSEfn%2B1xq9RExlnPkmNYgAYU%2F3SR96tANM%2FUN0XTMWXa8dzOWGRAJbVFSjOTulr3qKgRigqb8WiCLKLRUz6aI6XFFQrXMFLacZ0lYoz1Iut5JO0Kef7Hf4Q8YLw%2Fj%2F3KNUcCxYq6rLbBNaqiLiUkYGBCedd07L9eKkPgiuF7cpU67OqN0%2B9uqixAb1B8dE9eg7WG1KjkXm9%2BDj0bnRkAuE%2BiM%2FgZUAItkezjrZtyrmeYIp0S%2F9snkmra0VIjd6snb60qKRvDMjf9la2PmrQesumCsn7sj8yzTZeo09n4EocqLUKEyKALFF%2BlkznL7NPMWjXkvOAytao525Jl9i%2BhYapOJGvhPq9honbg69p0jJxrGzEODqqtJdi3WQCcnUuNykcMsgvUEh%2FN3noZtF8WuQ9D%2BROfrr9zmhQteWi8v7n3DJ15lwEnP7rSyc%2BfE2WWdxWYjdSAc0%2B5na3NBovG%2B9UeyEa5t4Ndn4rJjR%2FhWn77tByWPB%2BAXDlefMy1dNvNeQ8fmw2Bii22YLge4fKjWb2UNDwrhRBJ6iW5vahmYfMoHlbLbsr8wlblfqCt%2F1SlfE%2Bf9BA6ZiTwd0Tlf0vTJOSubmCOLSbQJlmm3Eq4oG2zOcH%2BehLvFTJqOIrht5qFMXv%2BZJRBHEghRu8hdbsvm0FMC2uXp7SXPyc3C%2BnIJoHQzMc%2F6khhTMnSbREbyloachl7zTP2PkGFJ3T8yJUe97fcNPuLmLA0BNXqQr4zU9qWlTjxx5rqUv85crONCenTaJqLcMJNGMKmh2shBE4dTe5W%2BtjZhG%2Bz5x4jSqlDGpDqegA81NaVWxDujgCsWJfTwRabLXuqpDWflvIsqD0l9ZsDC6pOTZSYecJIkZWpKpa1fIDAPiDVUsiWiNjnV7f8kjFe6OG484qpXsrbMinh2a7X%2Fq60J33Hwd1Ph6eC1QLu4bk7vDBfeQ5AbLzwsCCrW%2BIUCYsX5anpRl3fx%2FnXAzqOEbc0ke7cIHL3lggbPGLrbX9mkTFhHWvNqM5BcXm3x1tof4wd567PTeYSA1%2BEBR2jHuuKytPnWyHTZ8y0pk9vu8TRgeRNoGwq%2FUMAKCk%2F4WlwvbNU5jsDdDWRAB0i5MqtZqxShL3KQNaZreEuKWNbrx8yBuDO4DSyt0JeF168Cx8mWhjOAciLThXXSeI0I7X%2BSt58%2FtJCjkOMCnCihJvjYR%2F6MFc9CjSuh%2F0wsElT%2By4JcGOqAh2J%2BZb4iCZX%2Bi4mPhP5B6h9unXO12n%2FAbno9G60kvCpqCBilfY1tM2hIiKA8DhNr%2FU%2BJwJg5tMvo8ZsHSptj8blX17EcCW5jei334U3%2BrB4mfRr0q1vEtF%2FVuYnJdL%2ByIQh5ott6ZjM%2FrC9UPPWOTOWSuoRTubtiJHcww%2Frp%2Ft1eS9f5zmkdE1hskiZmVHLQEKLllEXkHH0CuGtBRMSs1lHoqT%2F%2BmUzFbxqSmxL7soUhVH8XA2J3jU8RjJsqRJ3Fb
4.9,Mouse Gamer Razer Deathadder V2 Mini Negro 8500dpi,https://articulo.mercadolibre.com.ar/MLA-896504286-mouse-gamer-razer-deathadder-v2-mini-negro-8500dpi-_JM?searchVariation=70434738524#searchVariation=70434738524&position=31&search_layout=stack&type=item&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
4.6,Mouse de juego Razer  Viper 8KHz negro,https://www.mercadolibre.com.ar/mouse-de-juego-razer-viper-8khz-negro/p/MLA18053819?pdp_filters=category:MLA1714#searchVariation=MLA18053819&position=11&search_layout=stack&type=product&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
4.9,Mouse Razer Deathadder V2 Mini 8500ppp Reales Gamer Rgb,https://articulo.mercadolibre.com.ar/MLA-883948409-mouse-razer-deathadder-v2-mini-8500ppp-reales-gamer-rgb-_JM?searchVariation=82449683976#searchVariation=82449683976&position=45&search_layout=stack&type=item&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
4.8,Mouse Gamer Razer Viper Mini Ultralight 8500 Dpi Chroma,https://articulo.mercadolibre.com.ar/MLA-880804437-mouse-gamer-razer-viper-mini-ultralight-8500-dpi-chroma-_JM?searchVariation=76168503344#searchVariation=76168503344&position=53&search_layout=stack&type=item&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
4.8,Razer Deathadder V2 Lite Mouse Gamer Mini 62gr 8500dpi Rgb,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=gy26nGnxvvlCi1MYqGuBSTkSmB6w148hS%2BQtmhWk4kV0sseCMZro5aPQWaXG1bIrys1KhxuoE%2Bazwo97NkcdJ2wzHFVVl5xmOBSgHrGAmYoZIXHlzkmZYoxcmEho7TSxtVu9%2B8UyDfchqZLXiyN0mD3jJKjkSBvkgkUJba2tyKlbZv52fC6hndkAA8xXEHZzztfc4f3VLxRFrDJhDSaP60PJ1AQCIu7%2F9Y%2BYdpVFqtA96hk9oraJ%2BgVhYr8fF%2FJmX%2BdAcENwdfkTYLPwU24xIGgktmVO%2BouhXW0eyNttgjcGNrvLenB83OxgfTAvDJjszhHVXd9PyW1YYyZVS0gvfI28Xv2V97n3XJEYjee8dYacEIdo%2BjhokTVOqEt%2Bi%2BH5J0X057lhuwN%2B2gwJs0BcWDfYFXyQoMy9WwYvow9Kohbb8hGQejjV4vf5bw%2FUk9pSvI39UNcTq8rDAU3ELRcoS%2Fy4VVKa6zY4yz4uDoSk36vKOBUpTXhOGIvPmprcFJK2JqU41LZ9bOIEQoA9f9H%2B9105dO3r0f8oqwLanzXYbhz4L%2FoOWuIWK5N0E0dwgtiPKkIfuFfsk%2BHg6HRej%2FiLzXh%2FitLyaRS5S51th54gipgTOkN9%2BXwxWGKrs%2B5tgSGwQDI3Fbwy3T19ljra%2B8VhMdR91id%2F5uiaOPl3cGonZlDzzQ%2F1L3W76haQjWfpSh5hSCE47io0SdyxyotLovr7C1hpgEp93Ht%2FEAeEQuZNn984Vsl4y%2FRavAW7EaMgTs9esL5WdSSqHnR5%2ButWLWtwax9kwVU4VPPq9xbSkSaS1ocmNeju40feL00LekNwVwdsWbBdI3hC8xOUGjV2JSpT97L%2Fqrn510ly85FCcmBttrgbnT%2FglxTfL7vjnGAgVFBz8M%2FuWDOzzItgFDb17D0BH3Jb%2FE9X2Kcl%2F4MKkCfTiYbxHnrq%2FTNhAr3U4MfsEtIL53q2yQ7sIuz4C6rFpouKht90w4GKUaM%2BzkdjCgqLRD4SBX%2BV%2BE13El3GEXbl7Y3uvMX4clr5wuguZ7K%2FTJ0cRVrbwDYAOE%2BPHypJlVNt7i2L%2FIE7zsqVpyltz0YdYVSh0DFpM5SyRo3N7IiBQMAj1P8wa%2BjMifOTeOY860OwxK2WxZlpSBZO0HsH1mobOMOvkUrKMZhp%2BPlsq9OyxVgR6vOE3S3fj%2BWEBKwOvkQTlCrCc2lNHQG3q7AD3d3an1fpqOZEtZOsVfuk99o0wsb%2BGztasfobPLIHbJVySG5%2F4Bg0H%2B9hzAiVguU5fyOEc0zmDWUhan8hCQmUhUYu0NrzyxSC6g7iKqypsZ1nkKQy%2BgQmetdVQn7QDbmUli11gRjWanbDuVp7EIMya08f0RZjCwBUJm%2B9WwYvmqGOoTKIu4WZQ79Aiu9sqln9YQ%2FJtyMOHQBiVq4xBq9uSQYyTjFkA12Z57Kp73m8pAFNlhpK1j99SggBAD7jatomxdEDYaSfiTDmU7GUYTUwyBFvsarFQi8Mbif5yICzXAoBz%2Fa5qleT%2B5QejxmBVML9wgHw%2Bmbnar8cPFG4E7IoT%2FeJNBExKIe1W%2FWPJEMJtMIDqRJxoLRbClHqbdXoxGneyXIUnV%2BQIUpDwVjpWf%2FuUi6CEXudRvrraxU2YP7Gpxa1X5QF0Pcwd9aBHoV3lbI8l6by4vkEtcetc0F31NXXA17mgdYwwzzAJ5EVDeOjQWDddS%2B2IbGrwNoycJszPf3FQ%2BSvSCnbDQbVSl8ZSTEN3fNVEzNm5E7mElC0ELtDj77L46CsQAY78W01tg%3D%3D
4.9,Mouse De Juego Razer Basilisk V3 11 Botones 26k Dpi,https://articulo.mercadolibre.com.ar/MLA-1103929837-mouse-de-juego-razer-basilisk-v3-11-botones-26k-dpi-_JM?searchVariation=173676197763#searchVariation=173676197763&position=28&search_layout=stack&type=item&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
4.9,Mouse de juego Razer  Basilisk V2 negro,https://www.mercadolibre.com.ar/mouse-de-juego-razer-basilisk-v2-negro/p/MLA15702838?pdp_filters=category:MLA1714#searchVariation=MLA15702838&position=20&search_layout=stack&type=product&tracking_id=01f60195-baf1-4018-b439-3849a3aa3199
